id,regiao,categoria,taxa_classe1,taxa_classe2,taxa_classe3,taxa_classe4,taxa_classe5,taxa_classe6,taxa_classe_alvo,validade,segmento,atividade,sub_categoria,tipo,produto,marca,classe
1434243,NORDESTE,categoria 24,0.7208864462519637,0.8157252009401668,0.8242528826884723,0.8363883576193673,0.8768704456168459,0.8860302137988939,0.8795338380594271,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe7 
1434243,SUL,categoria 24,0.8739627974225994,0.8436418041804182,0.8717134936350779,0.8768257740059721,0.8421466100895805,0.8295646958981615,0.8205381360993245,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe4 
1434243,SÃO PAULO CAPITAL,categoria 24,0.7595134777387285,0.7805594061833465,0.790419617074635,0.7883685666537632,0.7853683318292586,0.7993768714005378,0.7509702333290592,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe7 
1434243,SÃO PAULO INTERIOR,categoria 24,0.8002798605630097,0.7603090195562572,0.7127415665468151,0.7127415665468151,0.7469112660411001,0.7591160586395391,0.736069784267298,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe1 
1434246,CENTRO NORTE,categoria 24,0.5892229300223375,0.6295939313409504,0.6609236369407503,0.6607853260823685,0.6134866931514852,0.668325260134833,0.6409337671305735,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe7 
1434246,NORDESTE,categoria 24,0.8068154176049083,0.8877898127750615,0.7589649630971977,0.7451994118997497,0.6900722425473924,0.6826013911208584,0.6582283968406708,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe2 
1434246,SUL,categoria 24,0.6632485285768703,0.6745960287744974,0.6816684608806265,0.6816684608806265,0.6703222254960441,0.667805994926375,0.6697696746699631,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe3 
1434246,SUL,categoria 24,0.6632485285768703,0.6745960287744974,0.6816684608806265,0.6816684608806265,0.6703222254960441,0.667805994926375,0.6697696746699631,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe4 
1434246,SÃO PAULO CAPITAL,categoria 24,0.5970788016697177,0.6648405663644084,0.6740910886266693,0.6743289129715108,0.6694365808089073,0.674136339940411,0.6660151370439007,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe4 
1434246,SÃO PAULO INTERIOR,categoria 24,0.6752579201507479,0.6938008872139128,-0.3435451262120677,-0.3435451262120677,-0.3628820712126564,-0.2007378400659523,-0.23662309111608404,180,segmento 1,atividade 1,sub_categoria 68,tipo 1,produto 68,marca 1,classe2 
1434489,CENTRO NORTE,categoria 32,0.07762907002878472,0.33329307107280004,0.3069921481341864,0.30791842179672313,-0.5795065577217262,0.05308122294803885,0.16719587613917475,120,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 1,classe2 
1434489,NORDESTE,categoria 32,0.2686268674098563,0.5339412780879795,0.5729416598192276,0.5804542601854308,0.6133739219327248,0.6593542918885347,0.6329838443571711,120,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 1,classe7 
1434489,SUDESTE,categoria 32,0.3989156764928197,0.6405771368102802,0.6122572093726384,0.671998500377929,0.6662740559334848,0.6734525532879823,0.6604193378684811,120,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 1,classe7 
1434489,SUL,categoria 32,0.5698924470386156,0.7535853505312046,0.7579069517781034,0.7579069517781034,0.7606454768115023,0.7628090606908839,0.7319990139321848,120,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 1,classe7 
1434489,SÃO PAULO CAPITAL,categoria 32,0.4160579748828168,0.4817198543410347,0.5254947856378298,0.5296312496765706,0.588341209121934,0.5807520992267661,0.5329744606560103,120,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 1,classe5 
1434489,SÃO PAULO INTERIOR,categoria 32,-0.0795428744091673,-0.06427405952560683,-0.7593717220987197,-0.7593717220987197,-0.6290663242181582,-0.5123087935884423,-0.5100602162605479,120,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 1,classe2 
1435104,CENTRO NORTE,categoria 24,0.6068984461066322,0.6438076427379407,0.7000733504816397,0.6983704366942171,0.6602286501328004,0.7016591781220486,0.7011351356600426,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe7 
1435104,NORDESTE,categoria 24,0.6084592413511305,0.5951960977935163,0.6057534391174066,0.6308905952056656,-1.1296861549986397,-0.9242160174339435,-0.4220110324162334,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe4 
1435104,SUL,categoria 24,0.6468573400000002,0.6951394400000003,0.7054377400000005,0.7000532800000006,0.6959875800000004,0.7101511600000001,0.6821794000000005,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe7 
1435104,SÃO PAULO CAPITAL,categoria 24,0.5994610483837536,0.698339722771183,0.7164277698696779,0.7159836095026192,0.7215046504235825,0.7412212578946643,0.6828342569687255,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe7 
1435104,SÃO PAULO INTERIOR,categoria 24,0.6630562310030398,0.7438842912406745,0.4707472368057475,0.4707472368057475,0.5490954338214981,0.6286739430781983,0.6154559615916,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe2 
1435110,SUDESTE,categoria 24,0.724405149970244,0.7498284222568217,0.738925188857269,0.7329624455729966,0.7475714934641214,0.7497896308930962,0.7455023083011392,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe2 
1435110,SÃO PAULO CAPITAL,categoria 24,0.6362703701327864,0.6718315136741719,0.6741478435649069,0.6708051147176428,0.6765802039899929,0.6659503025637741,0.659884337246349,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe5 
1435110,SÃO PAULO INTERIOR,categoria 24,0.7758740296400847,0.7829464714184897,0.5919840331686663,0.5919840331686663,0.6233278581510233,0.6097574453069867,0.6141235532815807,180,segmento 1,atividade 1,sub_categoria 34,tipo 1,produto 34,marca 1,classe2 
1435650,CENTRO NORTE,categoria 32,0.7535656203288491,0.8093270980140936,0.7473743326927185,0.8009937646807603,0.5323559256886612,0.7340997224001713,0.7573298740123853,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe2 
1435650,NORDESTE,categoria 32,0.6005008346790035,0.6332326626805743,0.5840329725483357,0.5581507495744777,0.6331090701785016,0.6536128780604897,0.6535737354340334,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe7 
1435650,SUDESTE,categoria 32,0.6986286641934761,0.7222501658348155,0.6680734435623019,0.6941879763616883,0.6850243885845173,0.6967647942608871,0.7014342207464551,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe2 
1435650,SUL,categoria 32,0.7525592227577991,0.7712817179144739,0.7710401109929512,0.7710401109929512,0.7270816287263457,0.7196282800820919,0.7282133178532686,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe2 
1435650,SÃO PAULO CAPITAL,categoria 32,0.6450217311357029,0.6419346941380644,0.6429913896073502,0.5895388440251537,0.5254277690481765,0.5607560155734747,0.6347079517720753,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1435650,SÃO PAULO INTERIOR,categoria 32,0.6602506962198686,0.6571887554784515,0.4177385409057708,0.4177385409057708,0.481227173119065,0.5783669078707088,0.5783130364317022,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1435653,CENTRO NORTE,categoria 32,0.7317426322533408,0.7256971373857701,0.7153901772765036,0.6988684014137062,-0.3806765795068925,0.2782740534223238,0.607076979399879,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1435653,NORDESTE,categoria 32,0.6508914332270144,0.5151965313410077,0.4998689502149504,0.4847107284010548,0.5760163725558185,0.5918411974760784,0.591819529191514,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1435653,SUDESTE,categoria 32,0.7304380727575677,0.7013300581709758,0.6160197094374369,0.6788178356889167,0.6616126003010863,0.6696875502418921,0.6915606410500008,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1435653,SUL,categoria 32,0.7054864440598788,0.6771778868431257,0.6402553736749034,0.6402553736749034,0.5139159030516238,0.5054674837111219,0.5123211533187705,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1435653,SÃO PAULO CAPITAL,categoria 32,0.6253007664850954,0.6228072617785368,0.6907431344141286,0.4833762980469606,0.39167789010206333,0.4478138380102144,0.5167927009898745,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe3 
1435653,SÃO PAULO INTERIOR,categoria 32,0.7673098408325683,0.7305853994490359,0.5171625344352621,0.5171625344352621,0.6854173362411999,0.7313308272115092,0.7313051920722378,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 55,marca 2,classe1 
1436124,CENTRO NORTE,categoria 13,0.6731701054917778,-0.2236032035370774,-0.19481077412348746,0.05218856655290105,0.017243290412659373,0.1122054762643504,0.11220555383183806,30,segmento 2,atividade 3,sub_categoria 16,tipo 3,produto 16,marca 1,classe1 
1436124,SUDESTE,categoria 13,0.29443017711171704,-0.35411448399182577,-0.25130568801089903,0.02878738079019083,0.011179964237061468,0.5773772990463215,-0.2700790190735691,30,segmento 2,atividade 3,sub_categoria 16,tipo 3,produto 16,marca 1,classe7 
1436124,SUL,categoria 13,-20.93159890815669,-2.6357019910083497,-2.6357019910083497,-2.6357019910083497,0.4921324662813101,0.5626841682723186,-7.387259152215799,30,segmento 2,atividade 3,sub_categoria 16,tipo 3,produto 16,marca 1,classe7 
1436124,SÃO PAULO CAPITAL,categoria 13,0.6957181524363998,0.022093994178029708,0.1814448408442586,0.1852498413184792,0.7372071140391198,0.2328651863687101,0.24012147343999635,30,segmento 2,atividade 3,sub_categoria 16,tipo 3,produto 16,marca 1,classe5 
1436124,SÃO PAULO INTERIOR,categoria 13,0.8452264734299522,0.7994035748792271,0.7355266183574884,0.7355266183574884,0.7373295169082126,0.8154440579710145,0.5623953140096623,30,segmento 2,atividade 3,sub_categoria 16,tipo 3,produto 16,marca 1,classe1 
1456941,NORDESTE,categoria 29,0.7968190114742926,0.7628363046055888,0.6774650589586313,0.7203091010092526,0.645628448589755,0.6393205286203776,0.6387941256103595,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1456941,SUDESTE,categoria 29,0.7671127750187928,0.7820708187259541,0.7160209162877824,0.7412691240682543,0.7469517811925537,0.7497757758888481,0.7199756868662011,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe2 
1456941,SUL,categoria 29,0.7194029149995917,0.6910925351333206,0.6261029004835652,0.6261029004835652,0.6030166117779412,0.6084494615461384,0.6083379376355208,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1456941,SÃO PAULO CAPITAL,categoria 29,0.7740527860641863,0.7790766875399648,0.7756200017464839,0.7756200017464839,0.7784865591170679,0.7523294572660771,0.7702333246009149,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe2 
1456941,SÃO PAULO INTERIOR,categoria 29,0.7369321771287205,0.6872305446887919,0.6362878898124451,0.6362878898124451,0.6443290046995783,0.42790629092870136,0.4279436136244962,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1457277,NORDESTE,categoria 29,0.7848662635984545,0.7398045493010881,0.5861637829956873,0.6127955771250295,0.5559108288047636,0.5490864999337284,0.5483947961378862,120,segmento 1,atividade 2,sub_categoria 69,tipo 2,produto 69,marca 2,classe1 
1457277,SUDESTE,categoria 29,0.752102848047682,0.7520966422838566,0.7070415439059909,0.7488078245114973,0.7530879389752447,0.7572381218463207,0.746741576077754,120,segmento 1,atividade 2,sub_categoria 69,tipo 2,produto 69,marca 2,classe7 
1457277,SUL,categoria 29,0.8626739709731146,0.8096424934570545,0.7559631453723531,0.7559631453723531,0.6870397811087319,0.6814727575541282,0.6807997382821798,120,segmento 1,atividade 2,sub_categoria 69,tipo 2,produto 69,marca 2,classe1 
1457277,SÃO PAULO CAPITAL,categoria 29,0.7414013740734047,0.7462474135679708,0.6088801100865826,0.6088801100865826,0.6282704554129254,0.6393520159103236,0.7121702926937062,120,segmento 1,atividade 2,sub_categoria 69,tipo 2,produto 69,marca 2,classe2 
1457277,SÃO PAULO INTERIOR,categoria 29,0.6877608433951417,0.6669749443007045,0.6415358182406209,0.6415358182406209,0.6285069893632313,0.5681863141440278,0.5682255282449338,120,segmento 1,atividade 2,sub_categoria 69,tipo 2,produto 69,marca 2,classe1 
1457343,NORDESTE,categoria 29,0.8917247893412125,0.8907034042824834,0.8368362333114466,0.8369850213394616,0.8367481122783978,0.8373613664550958,0.8371484506091778,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1457343,SUL,categoria 29,0.8488417014101066,0.8440698401157171,0.8068529636992287,0.8068529636992287,0.7736155506222879,0.7654701386901401,0.7691007031195612,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1457343,SÃO PAULO CAPITAL,categoria 29,0.8138849693915379,0.7525431087207303,0.6777400924746279,0.6777400924746279,0.6942177482032936,0.5598767475427608,0.6065372354339289,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1457343,SÃO PAULO INTERIOR,categoria 29,0.8726522828987004,0.8968956020311558,0.8591147043635425,0.8591147043635425,0.8680351686892158,0.7541175732277592,0.7541838081303611,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe2 
1457409,NORDESTE,categoria 29,0.9106271514482418,0.8952050218744858,0.7587031567145754,0.7673371413681496,0.74483369562236,0.7432741185062262,0.7428599432909099,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1457409,SUDESTE,categoria 29,0.7201440594528459,0.7419202708993313,0.7569570032448051,0.7582198956114805,0.7646224944764166,0.7684515771564633,0.7529052882218937,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe7 
1457409,SUL,categoria 29,0.7133949569825258,0.6841735881634969,0.6355189137963547,0.6355189137963547,0.6060115060581704,0.6146905669177261,0.6165450319033869,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1457409,SÃO PAULO CAPITAL,categoria 29,0.8142109942090884,0.802051204348629,0.7841811636749326,0.804923517824928,0.8187386182307179,0.7270829880725216,0.7877211839407557,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe5 
1457409,SÃO PAULO INTERIOR,categoria 29,0.7960417708593815,0.8125340970659332,0.8155202081770443,0.8155202081770443,0.8250687932399767,0.7318004501125281,0.7318648672584813,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe5 
1461024,CENTRO NORTE,categoria 24,0.7291807834613662,0.7652939639295846,0.6685673043420549,0.6764548870932952,0.5693752799853992,0.5897364818901294,0.6676775729621212,180,segmento 1,atividade 1,sub_categoria 64,tipo 1,produto 64,marca 1,classe2 
1461024,NORDESTE,categoria 24,0.7679724599953487,0.7524460040360998,0.6065936592721517,0.6169149718298239,0.5842146484917139,0.5590926277410593,0.5488518496290242,180,segmento 1,atividade 1,sub_categoria 64,tipo 1,produto 64,marca 1,classe1 
1461024,SUDESTE,categoria 24,0.6870309424699117,0.6920342861948212,0.6295494781186243,0.7145980522301845,0.7299994493866171,0.7345168417617227,0.7280099931323496,180,segmento 1,atividade 1,sub_categoria 64,tipo 1,produto 64,marca 1,classe7 
1461024,SÃO PAULO CAPITAL,categoria 24,0.7336674198613613,0.8239782850139789,0.8075327895012321,0.8076986710581748,0.8028609143017631,0.8164561040685282,0.7806631432474183,180,segmento 1,atividade 1,sub_categoria 64,tipo 1,produto 64,marca 1,classe2 
1461024,SÃO PAULO INTERIOR,categoria 24,0.7840002443132869,0.8407710334452032,0.03147626303539985,0.03147626303539985,0.10578466355488714,0.2227393948745645,0.23182630611168986,180,segmento 1,atividade 1,sub_categoria 64,tipo 1,produto 64,marca 1,classe2 
1463070,CENTRO NORTE,categoria 32,0.6326175437128755,0.504774951894922,0.19249926796620345,0.4532834853174936,-0.22357326612565864,0.22425395298251485,0.3481829875345103,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe1 
1463070,NORDESTE,categoria 32,0.4187283684529911,0.5769765008684007,0.32613941841567473,0.31473142354935324,0.4655802939309611,0.4760167960548803,0.4538075707798866,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe2 
1463070,SUDESTE,categoria 32,0.5152764922206506,0.6703407826496939,0.3902971302844575,0.5144007040704068,0.5053663492063492,0.5125032594688045,0.5435136382209652,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe2 
1463070,SUL,categoria 32,0.4262006825152572,0.5512383674067561,0.5094101267677877,0.5094101267677877,0.34151336243444463,0.34175391765851226,0.3323609584524073,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe2 
1463070,SÃO PAULO CAPITAL,categoria 32,0.5045839821556335,0.5978655443794457,0.6019016708051012,0.5430599385547751,0.497360481461218,0.5225144396279621,0.47985849080425896,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe3 
1463070,SÃO PAULO INTERIOR,categoria 32,0.4537588582025299,0.5860194383734024,0.5385664613550568,0.5385664613550568,0.5414782435922912,0.5270599046294457,0.526983575071197,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe2 
1463373,SÃO PAULO CAPITAL,categoria 19,-0.4100254327092909,-0.4406518309195835,-0.3461356263982127,-0.12536562463205206,-0.3755248587071733,-0.3755247409631473,-0.3077282320734731,180,segmento 1,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 1,classe4 
1463373,SÃO PAULO INTERIOR,categoria 19,-0.09273421563865923,-0.13500728508984938,-0.5507524283632828,-0.5808638902379792,-0.5912251092763479,-0.5912251902217907,-0.5912250688036262,180,segmento 1,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 1,classe1 
1468695,CENTRO NORTE,categoria 32,0.8291754912828782,0.8341811548926736,0.7511122039705738,0.8211588834021969,0.4093168598206187,0.7016122140481711,0.8214397661997379,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe2 
1468695,NORDESTE,categoria 32,0.9110431518002532,0.895396025571437,0.7751234847114168,0.7544985827151558,0.7517947650925759,0.7522609613412946,0.7521253543212111,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe1 
1468695,SUDESTE,categoria 32,0.7568290547432845,0.7592939193018249,0.7867997846537459,0.7783019570063093,0.7728905512108504,0.7669088461974387,0.7730251237296462,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe3 
1468695,SUL,categoria 32,0.8322959519145308,0.8447225698790153,0.8402921110627414,0.8402921110627414,0.8343424638588091,0.8276922353122562,0.8437687734668338,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe2 
1468695,SÃO PAULO CAPITAL,categoria 32,0.7173259424017949,0.7242533547376363,0.7355881708991742,0.7098998742819566,0.7141350173104075,0.7243555925188094,0.7132701700094772,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe3 
1468695,SÃO PAULO INTERIOR,categoria 32,0.7932701049249803,0.7735550770703031,0.7418522164120445,0.7418522164120445,0.7864111213643665,0.8196520386889504,0.8195997812638844,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe7 
1468770,CENTRO NORTE,categoria 32,0.8262413651704883,0.7912668201747466,0.7267300255496321,0.7836055262908872,0.609397659527489,0.781255086269438,0.7561203671576819,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe1 
1468770,NORDESTE,categoria 32,0.8199712880418073,0.8378565631724558,0.6037362434675679,0.5791026744543497,0.6310984322164156,0.6439850599446659,0.6440355979096214,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe2 
1468770,SUDESTE,categoria 32,0.7857775137852187,0.7464548881732096,0.7926094474238982,0.7917391143125933,0.7823505256580168,0.7797971804679078,0.7820576816112399,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe3 
1468770,SUL,categoria 32,0.7229073591194947,0.681191821205308,0.6646549769735244,0.6646549769735244,0.6644351311817016,0.6562838335808696,0.6788390989932698,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe1 
1468770,SÃO PAULO CAPITAL,categoria 32,0.6697657628306699,0.6686177775803257,0.6724154585079545,0.6530186641392822,0.6494796254337768,0.6631206184192986,0.6647135121260136,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe3 
1468770,SÃO PAULO INTERIOR,categoria 32,0.6867330542264758,0.658472727272728,0.5369018341307821,0.5369018341307821,0.5357355661881976,0.6191689792663475,0.6190596491228069,180,segmento 1,atividade 1,sub_categoria 70,tipo 1,produto 70,marca 1,classe1 
1471446,CENTRO NORTE,categoria 34,0.8595001391697247,0.866734831124092,0.8396154559524701,0.8341558769564892,0.8616144287176415,0.8114446497665945,0.8333931675778228,180,segmento 5,atividade 4,sub_categoria 71,tipo 4,produto 71,marca 8,classe2 
1471446,NORDESTE,categoria 34,0.6246004807532687,0.7294029668585698,0.5561948046773841,0.5575238205276334,0.5725647336932342,0.5448308107067212,0.5935460175169495,180,segmento 5,atividade 4,sub_categoria 71,tipo 4,produto 71,marca 8,classe2 
1471446,SUDESTE,categoria 34,0.7667323383367898,0.7680100752495798,0.7124132722098573,0.6791405463464328,0.7034382445666703,0.7161053889582276,0.6986313928527932,180,segmento 5,atividade 4,sub_categoria 71,tipo 4,produto 71,marca 8,classe2 
1471446,SUL,categoria 34,0.5816398516529191,0.5628656026600166,0.5452698075324509,0.5452698075324509,0.5463715531683612,0.5550607123217599,0.5387176264467037,180,segmento 5,atividade 4,sub_categoria 71,tipo 4,produto 71,marca 8,classe1 
1471446,SÃO PAULO CAPITAL,categoria 34,0.6144321898316605,0.5842990745329011,0.6129907623187175,0.6100425639355714,0.6177198038632705,-0.1401453101329435,0.3596038368421801,180,segmento 5,atividade 4,sub_categoria 71,tipo 4,produto 71,marca 8,classe5 
1471446,SÃO PAULO INTERIOR,categoria 34,0.68634848978958,0.8279537904081583,0.7568737712555326,0.7568737712555326,0.8087337655615086,0.2922535678235913,0.7617163599658362,180,segmento 5,atividade 4,sub_categoria 71,tipo 4,produto 71,marca 8,classe2 
1474950,CENTRO NORTE,categoria 11,0.39309457131112335,0.5447881818468435,0.6435256869910024,0.6371166792027121,0.6359576038200714,0.6211700771381211,0.5613764833320901,180,segmento 1,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 1,classe3 
1474950,SUDESTE,categoria 11,0.5723910793292843,0.6426634045483601,0.5229559084549265,0.6166142673784153,0.663535874745925,0.6091336060545045,0.5092752409736773,180,segmento 1,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 1,classe5 
1474950,SUL,categoria 11,0.6677407323289679,0.678660088660089,0.7034707480589835,0.7066332382802973,0.7974009135185606,0.7601954054895232,0.6800466516937107,180,segmento 1,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 1,classe5 
1474950,SÃO PAULO CAPITAL,categoria 11,0.4970680831607574,0.6753962988264833,0.6816335135992262,0.6788218246914199,0.6984270966342021,0.6967512557212368,0.6692096854765541,180,segmento 1,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 1,classe5 
1474950,SÃO PAULO INTERIOR,categoria 11,0.3355073072065241,0.4432745889977973,0.4209197771594919,0.4209197771594919,0.4705664871462434,0.4643790451642145,0.44729855452369616,180,segmento 1,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 1,classe5 
1480110,CENTRO NORTE,categoria 29,0.7511823305806791,0.7051078879175614,0.7261204210653679,0.7273934480776792,0.4839700232916904,0.468427306734424,0.4060209020236544,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1480110,NORDESTE,categoria 29,0.7711675117966054,0.7858103270183346,0.5516747364837901,0.5524357936004884,0.557455366575111,0.5545220027231965,0.5552694438575487,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe2 
1480110,SUDESTE,categoria 29,0.6828923551621295,0.7134425566343041,0.7504920600926454,0.7489366790405482,0.735956675550479,0.742934394631639,0.742957952598515,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe3 
1480110,SUL,categoria 29,0.4385754200014417,0.35878722330377033,0.19249576393395296,0.19249576393395296,0.13736877208162113,0.1454377568678341,0.1457550111760032,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1480110,SÃO PAULO CAPITAL,categoria 29,-0.6531963918906842,-0.8034134143074023,-0.7922997231401263,-0.7922997231401263,-1.0154041261052065,-1.2719255157631495,-1.0935554166294534,120,segmento 1,atividade 2,sub_categoria 49,tipo 2,produto 49,marca 2,classe1 
1480215,CENTRO NORTE,categoria 32,0.5677757020609866,0.5675738218633242,0.5496860310955768,0.3189002048933358,0.32239062311678923,0.2603808605520069,-0.1950403760395321,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe1 
1480215,NORDESTE,categoria 32,0.20791706723066086,0.24664692687303716,0.0538592578350332,0.054922258540024534,0.10153444850349436,0.09604973402550797,0.1002753316669881,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe2 
1480215,SUL,categoria 32,0.5489561429192508,0.4057336279024372,0.3954430514519949,0.3954430514519949,0.02622924929241288,0.03338621381103213,0.0485655726796026,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe1 
1480215,SÃO PAULO CAPITAL,categoria 32,0.24568233977901555,-0.15191704100291625,-0.0713088417715293,-0.21544962600174955,-0.22122275288399407,-0.15772836201272789,-0.05321990015446576,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe1 
1480215,SÃO PAULO INTERIOR,categoria 32,0.024201134459718388,0.04817638628151588,-0.2824608894002705,-0.2824608894002705,-0.27990996992268724,-0.26716082278608805,-0.14890510506873356,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe2 
1480218,CENTRO NORTE,categoria 32,0.07452678571428584,0.005268849206349513,0.1203819444444445,0.13665079365079458,0.14061011904761922,0.1657142857142858,0.0017638888888886761,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe7 
1480218,NORDESTE,categoria 32,0.16891072668255336,0.2120579019457014,0.20162457549205395,0.20186539580089025,0.22018715875189976,0.20957586730960465,0.14590643000544126,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe5 
1480218,SUDESTE,categoria 32,0.3290032333553654,0.2621570231694037,-0.01592904482037838,0.11969359938548395,0.10199024634237908,0.10559945693920936,0.13093345718930405,120,segmento 1,atividade 1,sub_categoria 67,tipo 1,produto 67,marca 1,classe1 
